Data File	C:\Users\Luscombe-G\Documents\GPC Data\04102019 New THF Calibration\2019-04-11_14;28;13_TolH_P3HT_DP240_JO_01.vdt
Sample ID	TolH P3HT DP240 JO
Method File Name	THF PS Conv Calibration-0007.vcm
Date Acquired	Apr 11, 2019 - 14:28:13
Solvent	THF
Operator	admin : Administrator
Column Set	GMHxl
System	System 1
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	22.000
Col. Temp (Deg C)	40.000

Ret. Vol.	RI	UV	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Adjusted UV	Adjusted RALS	Adjusted LALS	Adjusted IV - DP	Adjusted IV -  IP
12.66000	 3.189	13.140	110.874	85.101	-354.823	16.36708						
12.66333	 3.204	 6.165	110.858	85.070	-354.839	16.36708						
12.66667	 3.204	-0.811	110.858	85.223	-354.793	16.36647						
12.67000	 3.220	-7.787	110.965	85.376	-354.656	16.36586						
12.67333	 3.204	-14.762	111.011	85.421	-354.549	16.36586						
12.67667	 3.159	-12.329	111.042	85.437	-354.549	16.36525						
12.68000	 3.143	-5.353	111.103	85.421	-354.549	16.36464						
12.68333	 3.189	 1.622	111.133	85.314	-354.579	16.36280						
12.68667	 3.235	 8.598	111.042	85.284	-354.625	16.36280						
12.69000	 3.204	15.574	111.148	85.437	-354.625	16.36280						
12.69333	 3.220	17.729	111.103	85.498	-354.610	16.36403						
12.69667	 3.220	17.729	111.164	85.513	-354.595	16.36280						
12.70000	 3.174	17.729	111.194	85.543	-354.564	16.36219						
12.70333	 3.098	17.729	111.225	85.528	-354.534	16.36158						
12.70667	 3.189	17.729	111.133	85.376	-354.549	16.36158						
12.71000	 3.220	17.729	111.194	85.376	-354.518	16.35975						
12.71333	 3.174	17.729	111.225	85.498	-354.518	16.35853						
12.71667	 3.204	17.729	111.209	85.589	-354.518	16.35792						
12.72000	 3.250	17.729	111.209	85.528	-354.488	16.35792						
12.72333	 3.189	17.729	111.240	85.543	-354.457	16.35792						
12.72667	 3.159	17.729	111.270	85.513	-354.472	16.35792						
12.73000	 3.265	17.729	111.225	85.528	-354.472	16.35731						
12.73333	 3.265	17.729	111.377	85.543	-354.549	16.35609						
12.73667	 3.235	17.729	111.423	85.711	-354.640	16.35670						
12.74000	 3.265	17.729	111.454	85.803	-354.686	16.35609						
12.74333	 3.265	20.477	111.560	85.879	-354.717	16.35548						
12.74667	 3.189	24.186	111.576	85.772	-354.717	16.35487						
12.75000	 3.174	27.895	111.484	85.665	-354.640	16.35487						
12.75333	 3.220	31.604	111.530	85.620	-354.579	16.35487						
12.75667	 3.220	35.313	111.515	85.574	-354.579	16.35548						
12.76000	 3.220	30.708	111.393	85.650	-354.610	16.35548						
12.76333	 3.235	23.441	111.469	85.772	-354.640	16.35487						
12.76667	 3.235	16.175	111.454	85.849	-354.656	16.35548						
12.77000	 3.220	 8.908	111.454	85.818	-354.671	16.35548						
12.77333	 3.204	 1.642	111.484	85.803	-354.610	16.35548						
12.77667	 3.250	 2.754	111.545	85.696	-354.488	16.35426						
12.78000	 3.296	 6.311	111.515	85.665	-354.427	16.35426						
12.78333	 3.281	 9.869	111.606	85.643	-354.396	16.35487						
12.78667	 3.250	13.427	111.652	85.814	-354.381	16.35487						
12.79000	 3.265	16.984	111.698	85.891	-354.472	16.35426						
12.79333	 3.220	20.661	111.728	85.929	-354.564	16.35365						
12.79667	 3.159	24.370	111.744	85.910	-354.564	16.35365						
12.80000	 3.220	28.079	111.728	85.879	-354.564	16.35426						
12.80333	 3.250	31.788	111.698	85.849	-354.503	16.35487						
12.80667	 3.204	35.497	111.698	86.001	-354.381	16.35487						
12.81000	 3.235	36.212	111.759	86.123	-354.335	16.35487						
12.81333	 3.250	36.212	111.789	86.123	-354.366	16.35609						
12.81667	 3.128	36.212	111.957	86.276	-354.396	16.35609						
12.82000	 3.143	36.212	112.018	86.245	-354.503	16.35548						
12.82333	 3.220	36.212	112.049	86.138	-354.564	16.35426						
12.82667	 3.204	36.212	112.064	86.108	-354.549	16.35426						
12.83000	 3.220	36.212	112.094	86.245	-354.518	16.35487						
12.83333	 3.327	36.212	111.988	86.184	-354.518	16.35487						
12.83667	 3.296	36.212	111.988	86.184	-354.488	16.35487						
12.84000	 3.189	36.212	112.049	86.200	-354.472	16.35426						
12.84333	 3.235	36.212	112.049	86.184	-354.472	16.35426						
12.84667	 3.250	36.212	112.140	86.123	-354.442	16.35426						
12.85000	 3.235	36.212	112.156	86.100	-354.381	16.35487						
12.85333	 3.265	36.212	112.400	86.272	-354.335	16.35426						
12.85667	 3.342	36.212	112.491	86.406	-354.320	16.35426						
12.86000	 3.311	43.008	112.594	86.495	-354.305	16.35548						
12.86333	 3.250	50.936	112.594	86.495	-354.366	16.35548						
12.86667	 3.250	58.864	112.518	86.501	-354.427	16.35487						
12.87000	 3.265	66.792	112.671	86.501	-354.411	16.35365						
12.87333	 3.265	74.720	112.766	86.615	-354.381	16.35304						
12.87667	 3.250	75.721	112.766	86.615	-354.381	16.35304						
12.88000	 3.296	75.721	112.918	86.768	-354.366	16.35365						
12.88333	 3.311	75.721	113.052	86.863	-354.381	16.35243						
12.88667	 3.220	75.721	113.285	86.882	-354.457	16.35182						
12.89000	 3.250	75.721	113.361	86.844	-354.488	16.35243						
12.89333	 3.311	75.721	113.224	86.840	-354.518	16.35304						
12.89667	 3.296	75.721	113.361	86.932	-354.534	16.35243						
12.90000	 3.265	75.721	113.392	87.069	-354.472	16.35182						
12.90333	 3.342	75.721	113.544	87.207	-354.396	16.35182						
12.90667	 3.311	75.721	113.636	87.191	-354.350	16.35243						
12.91000	 3.204	75.721	113.758	87.252	-354.274	16.35243						
12.91333	 3.235	75.721	113.834	87.252	-354.259	16.35121						
12.91667	 3.281	75.721	114.017	87.222	-354.305	16.35060						
12.92000	 3.281	75.721	114.124	87.188	-354.335	16.35060						
12.92333	 3.311	75.721	114.177	87.283	-354.381	16.35121						
12.92667	 3.372	79.648	114.521	87.359	-354.411	16.35182						
12.93000	 3.372	83.900	114.673	87.970	-354.381	16.35182						
12.93333	 3.342	88.152	114.750	88.305	-354.381	16.35182						
12.93667	 3.311	92.404	114.978	88.290	-354.366	16.35304						
12.94000	 3.342	96.656	115.131	88.275	-354.289	16.35365						
12.94333	 3.403	96.910	115.233	88.427	-354.259	16.35304						
12.94667	 3.357	96.910	115.722	88.542	-354.228	16.35243						
12.95000	 3.372	96.910	115.787	88.529	-354.137	16.35304						
12.95333	 3.418	96.910	116.001	88.961	-354.045	16.35426						
12.95667	 3.357	96.910	116.123	89.297	-354.030	16.35426						
12.96000	 3.281	105.695	116.390	89.358	-354.045	16.35426						
12.96333	 3.403	114.877	116.199	89.312	-354.076	16.35426						
12.96667	 3.418	124.059	116.867	89.324	-354.122	16.35426						
12.97000	 3.372	133.241	117.013	89.343	-354.167	16.35426						
12.97333	 3.403	142.423	117.000	89.343	-354.228	16.35426						
12.97667	 3.433	138.081	117.115	89.496	-354.244	16.35304						
12.98000	 3.357	133.369	118.056	90.449	-354.198	16.35243						
12.98333	 3.357	128.657	117.801	90.513	-354.137	16.35243						
12.98667	 3.433	123.945	118.692	90.843	-354.106	16.35243						
12.99000	 3.464	119.233	118.679	90.678	-354.060	16.35182						
12.99333	 3.464	119.186	118.870	90.869	-354.060	16.35060						
12.99667	 3.494	119.186	120.065	92.166	-354.091	16.34999						
13.00000	 3.494	119.186	120.205	92.166	-354.091	16.35060						
13.00333	 3.464	119.186	120.396	93.501	-354.137	16.34999						
13.00667	 3.418	119.218	121.799	93.590	-354.152	16.34876						
13.01000	 3.479	123.930	121.591	93.234	-354.122	16.34815						
13.01333	 3.510	128.641	121.921	93.234	-354.030	16.34876						
13.01667	 3.494	133.353	122.112	93.234	-354.015	16.34876						
13.02000	 3.510	138.065	122.303	94.378	-354.015	16.34876						
13.02333	 3.555	142.783	123.486	95.561	-353.984	16.34876						
13.02667	 3.494	147.765	123.218	95.726	-353.938	16.34876						
13.03000	 3.449	152.746	123.638	95.726	-353.954	16.34938						
13.03333	 3.540	157.727	123.905	95.866	-353.908	16.35060						
13.03667	 3.555	162.708	124.872	95.866	-353.801	16.35060						
13.04000	 3.540	167.491	125.011	96.057	-353.801	16.34999						
13.04333	 3.616	167.491	125.202	97.278	-353.755	16.35060						
13.04667	 3.632	167.491	126.041	99.694	-353.694	16.35182						
13.05000	 3.586	167.491	126.156	99.719	-353.710	16.35182						
13.05333	 3.586	167.491	126.194	99.719	-353.740	16.35182						
13.05667	 3.647	167.491	127.033	99.490	-353.664	16.35243						
13.06000	 3.647	167.491	127.110	101.805	-353.648	16.35426						
13.06333	 3.677	167.491	127.110	101.474	-353.633	16.35548						
13.06667	 3.693	167.491	127.873	102.084	-353.603	16.35548						
13.07000	 3.723	167.491	128.941	109.867	-353.557	16.35548						
13.07333	 3.677	167.491	128.750	109.867	-353.511	16.35609						
13.07667	 3.662	167.491	128.559	109.867	-353.465	16.35670						
13.08000	 3.723	167.491	128.559	109.867	-353.450	16.35670						
13.08333	 3.754	167.491	129.913	109.867	-353.435	16.35670						
13.08667	 3.723	167.491	129.805	109.104	-353.450	16.35548						
13.09000	 3.784	167.965	130.136	106.738	-353.465	16.35548						
13.09333	 3.800	173.248	130.390	106.738	-353.435	16.35609						
13.09667	 3.677	178.532	130.558	106.738	-353.404	16.35548						
13.10000	 3.723	183.815	130.657	106.738	-353.343	16.35548						
13.10333	 3.815	189.098	130.909	106.738	-353.236	16.35548						
13.10667	 3.800	193.820	130.848	107.730	-353.175	16.35609						
13.11000	 3.845	193.820	131.092	107.730	-353.130	16.35548						
13.11333	 3.937	193.820	131.249	107.730	-353.099	16.35548						
13.11667	 3.891	193.820	131.230	107.730	-353.084	16.35426						
13.12000	 3.815	193.820	131.344	111.316	-353.069	16.35487						
13.12333	 3.845	195.251	131.230	120.167	-353.053	16.35548						
13.12667	 3.861	206.888	132.344	129.551	-353.084	16.35609						
13.13000	 3.891	218.525	131.077	115.589	-353.084	16.35609						
13.13333	 3.906	230.162	131.077	115.589	-353.008	16.35609						
13.13667	 3.967	241.799	131.077	115.589	-352.855	16.35731						
13.14000	 3.983	249.451	131.077	115.589	-352.718	16.35792						
13.14333	 3.906	232.531	131.077	115.589	-352.626	16.35792						
13.14667	 3.937	215.610	131.611	164.876	-352.565	16.35792						
13.15000	 4.028	198.690	131.687	118.412	-352.504	16.35853						
13.15333	 4.028	181.769	131.713	118.412	-352.550	16.35853						
13.15667	 4.013	169.194	131.713	118.412	-352.611	16.35853						
13.16000	 4.105	180.102	131.573	118.412	-352.565	16.35853						
13.16333	 4.074	191.010	131.516	118.412	-352.474	16.35792						
13.16667	 3.998	201.918	131.535	136.189	-352.443	16.35731						
13.17000	 4.089	212.825	131.458	140.690	-352.367	16.35792						
13.17333	 4.151	220.877	131.128	140.690	-352.245	16.35792						
13.17667	 4.135	215.253	131.115	140.690	-352.153	16.35731						
13.18000	 4.196	209.628	130.848	140.690	-352.077	16.35731						
13.18333	 4.242	204.004	130.848	140.690	-352.046	16.35853						
13.18667	 4.181	198.379	130.848	145.344	-352.016	16.35914						
13.19000	 4.181	194.885	131.153	165.334	-352.046	16.35975						
13.19333	 4.227	200.510	131.001	137.638	-352.092	16.36036						
13.19667	 4.242	206.134	131.001	137.638	-352.000	16.36097						
13.20000	 4.273	211.758	131.001	137.638	-351.848	16.36219						
13.20333	 4.318	217.383	131.306	137.638	-351.772	16.36403						
13.20667	 4.334	221.849	130.848	137.638	-351.634	16.36464						
13.21000	 4.303	221.849	131.687	185.553	-351.527	16.36402						
13.21333	 4.303	221.849	131.662	150.838	-351.573	16.36402						
13.21667	 4.349	221.849	131.573	150.838	-351.558	16.36524						
13.22000	 4.364	221.849	131.649	150.838	-351.512	16.36524						
13.22333	 4.364	220.597	131.560	150.838	-351.527	16.36464						
13.22667	 4.440	214.972	131.382	150.838	-351.482	16.36464						
13.23000	 4.456	209.348	130.581	140.080	-351.344	16.36586						
13.23333	 4.395	203.724	130.581	140.080	-351.283	16.36647						
13.23667	 4.456	198.099	130.696	140.080	-351.238	16.36647						
13.24000	 4.517	193.820	130.416	135.197	-351.161	16.36708						
13.24333	 4.471	193.820	130.200	135.197	-351.070	16.36830						
13.24667	 4.501	193.820	130.085	135.197	-350.993	16.37074						
13.25000	 4.563	193.820	130.085	135.197	-350.932	16.37257						
13.25333	 4.471	193.820	130.085	135.197	-350.902	16.37257						
13.25667	 4.471	196.797	131.611	167.928	-350.795	16.37196						
13.26000	 4.578	208.434	130.390	167.928	-350.688	16.37196						
13.26333	 4.593	220.071	130.314	167.928	-350.642	16.37135						
13.26667	 4.593	231.708	130.314	167.928	-350.581	16.36952						
13.27000	 4.669	243.345	130.314	174.947	-350.475	16.36769						
13.27333	 4.639	250.174	130.441	157.094	-350.383	16.36708						
13.27667	 4.563	244.161	130.517	157.094	-350.307	16.36769						
13.28000	 4.593	238.149	130.874	157.094	-350.246	16.36830						
13.28333	 4.654	232.136	131.001	157.094	-350.154	16.36830						
13.28667	 4.669	226.124	130.924	157.094	-350.047	16.36769						
13.29000	 4.730	223.587	131.096	190.207	-349.986	16.36708						
13.29333	 4.776	229.599	131.306	177.313	-349.971	16.36769						
13.29667	 4.761	235.612	131.306	177.313	-349.910	16.36708						
13.30000	 4.700	241.624	131.280	177.313	-349.879	16.36586						
13.30333	 4.730	247.637	131.535	177.313	-349.849	16.36586						
13.30667	 4.761	251.812	131.408	177.313	-349.803	16.36708						
13.31000	 4.776	251.812	131.039	183.493	-349.712	16.36830						
13.31333	 4.807	251.812	131.325	178.991	-349.605	16.36952						
13.31667	 4.868	251.812	130.848	168.920	-349.483	16.37013						
13.32000	 4.837	251.812	130.848	168.920	-349.361	16.37074						
13.32333	 4.807	249.874	130.772	168.920	-349.223	16.37257						
13.32667	 4.868	243.862	130.645	168.920	-349.132	16.37379						
13.33000	 4.868	237.849	130.696	168.920	-349.101	16.37318						
13.33333	 4.883	231.837	130.772	348.521	-349.040	16.37257						
13.33667	 4.929	225.824	130.772	156.026	-348.964	16.37318						
13.34000	 4.959	221.849	130.772	156.026	-348.842	16.37440						
13.34333	 4.868	221.849	131.039	156.026	-348.720	16.37440						
13.34667	 4.929	221.849	131.230	156.026	-348.643	16.37379						
13.35000	 4.975	221.849	131.230	156.026	-348.552	16.37379						
13.35333	 4.944	221.849	131.191	223.853	-348.460	16.37501						
13.35667	 4.959	223.986	131.191	223.853	-348.445	16.37562						
13.36000	 5.051	229.999	131.191	223.853	-348.476	16.37501						
13.36333	 4.975	236.011	131.191	223.853	-348.415	16.37440						
13.36667	 4.944	242.024	131.191	223.853	-348.369	16.37379						
13.37000	 5.020	248.037	131.230	263.222	-348.323	16.37379						
13.37333	 5.005	249.575	131.039	186.468	-348.247	16.37318						
13.37667	 5.005	243.562	130.848	186.468	-348.140	16.37196						
13.38000	 5.066	237.549	130.619	186.468	-348.003	16.37074						
13.38333	 5.051	231.537	130.619	186.468	-347.896	16.37135						
13.38667	 4.975	225.524	130.619	182.272	-347.850	16.37196						
13.39000	 5.036	221.849	130.390	182.272	-347.774	16.37257						
13.39333	 5.066	221.849	130.581	182.272	-347.697	16.37196						
13.39667	 5.051	221.849	130.772	182.272	-347.682	16.37135						
13.40000	 5.081	221.849	130.772	182.272	-347.636	16.37196						
13.40333	 5.127	221.849	130.963	187.613	-347.560	16.37318						
13.40667	 5.097	221.849	130.963	240.333	-347.575	16.37196						
13.41000	 5.066	221.849	131.153	240.333	-347.545	16.37074						
13.41333	 5.112	221.849	131.153	240.333	-347.530	16.37074						
13.41667	 5.142	221.849	131.153	240.333	-347.499	16.37074						
13.42000	 5.158	221.849	132.870	485.702	-347.438	16.36891						
13.42333	 5.142	221.849	130.848	395.596	-347.392	16.36708						
13.42667	 5.158	221.849	130.848	395.596	-347.362	16.36586						
13.43000	 5.097	221.849	130.734	275.430	-347.240	16.36647						
13.43333	 5.066	221.849	130.734	275.430	-347.148	16.36708						
13.43667	 5.112	221.849	130.899	271.157	-347.087	16.36647						
13.44000	 5.142	219.382	130.619	271.157	-347.011	16.36464						
13.44333	 5.142	213.758	131.001	271.157	-346.904	16.36464						
13.44667	 5.188	208.133	131.191	271.157	-346.828	16.36403						
13.45000	 5.203	202.509	131.179	271.157	-346.706	16.36341						
13.45333	 5.097	196.885	131.153	284.127	-346.583	16.36219						
13.45667	 5.127	199.117	131.153	284.127	-346.477	16.36219						
13.46000	 5.188	210.754	131.230	364.849	-346.461	16.36280						
13.46333	 5.173	222.391	129.856	173.650	-346.492	16.36403						
13.46667	 5.188	234.028	129.856	173.650	-346.568	16.36464						
13.47000	 5.280	245.665	129.856	173.650	-346.660	16.36464						
13.47333	 5.173	246.322	129.856	173.650	-346.690	16.36464						
13.47667	 5.142	234.685	129.856	173.650	-346.583	16.36464						
13.48000	 5.219	223.048	130.772	340.815	-346.461	16.36586						
13.48333	 5.203	211.411	130.772	340.815	-346.446	16.36586						
13.48667	 5.203	199.774	130.963	268.105	-346.446	16.36525						
13.49000	 5.280	199.503	129.704	240.104	-346.400	16.36586						
13.49333	 5.234	211.140	129.704	240.104	-346.400	16.36769						
13.49667	 5.127	222.777	129.704	240.104	-346.461	16.36769						
13.50000	 5.173	234.414	129.704	240.104	-346.477	16.36708						
13.50333	 5.173	246.051	129.704	240.104	-346.385	16.36708						
13.50667	 5.142	245.935	129.933	330.668	-346.309	16.36769						
13.51000	 5.203	234.298	130.161	316.858	-346.248	16.36830						
13.51333	 5.249	222.661	130.161	316.858	-346.171	16.36891						
13.51667	 5.142	211.024	130.136	316.858	-346.110	16.36891						
13.52000	 5.173	199.387	130.136	187.994	-346.110	16.36891						
13.52333	 5.249	191.064	130.390	187.994	-346.110	16.37013						
13.52667	 5.203	185.781	130.492	187.994	-346.080	16.37196						
13.53000	 5.219	180.498	130.524	187.994	-346.034	16.37257						
13.53333	 5.295	175.214	130.676	187.994	-345.927	16.37257						
13.53667	 5.219	169.931	130.676	266.121	-345.851	16.37379						
13.54000	 5.158	170.335	130.670	266.121	-345.805	16.37501						
13.54333	 5.234	175.618	130.543	266.121	-345.790	16.37501						
13.54667	 5.249	180.901	130.505	332.575	-345.836	16.37379						
13.55000	 5.219	186.185	130.314	332.575	-345.897	16.37257						
13.55333	 5.264	191.468	130.314	473.342	-345.897	16.37257						
13.55667	 5.264	193.820	128.407	240.562	-345.897	16.37318						
13.56000	 5.142	193.820	128.407	240.562	-345.943	16.37257						
13.56333	 5.127	193.820	128.407	240.562	-345.943	16.37196						
13.56667	 5.173	193.820	128.534	240.562	-345.943	16.37196						
13.57000	 5.142	193.820	128.655	240.562	-345.912	16.37379						
13.57333	 5.173	197.034	128.845	202.261	-345.851	16.37501						
13.57667	 5.234	202.658	128.910	174.032	-345.820	16.37501						
13.58000	 5.188	208.283	129.124	174.032	-345.759	16.37501						
13.58333	 5.112	213.907	129.078	174.032	-345.683	16.37623						
13.58667	 5.173	219.532	129.093	174.032	-345.714	16.37684						
13.59000	 5.158	225.384	128.814	174.032	-345.775	16.37684						
13.59333	 5.158	231.397	128.636	230.873	-345.790	16.37623						
13.59667	 5.203	237.410	128.585	284.356	-345.820	16.37562						
13.60000	 5.234	243.422	128.597	389.950	-345.820	16.37623						
13.60333	 5.158	249.435	128.636	389.950	-345.805	16.37684						
13.60667	 5.142	244.776	128.508	389.950	-345.820	16.37562						
13.61000	 5.173	233.139	128.508	300.607	-345.805	16.37440						
13.61333	 5.173	221.502	128.521	300.607	-345.775	16.37440						
13.61667	 5.158	209.864	128.330	253.609	-345.775	16.37440						
13.62000	 5.158	198.227	128.229	253.609	-345.729	16.37501						
13.62333	 5.142	201.050	128.229	253.609	-345.714	16.37501						
13.62667	 5.097	212.687	128.229	253.609	-345.729	16.37501						
13.63000	 5.051	224.324	128.349	253.609	-345.653	16.37623						
13.63333	 5.112	235.961	128.483	280.313	-345.653	16.37806						
13.63667	 5.173	247.598	128.712	280.313	-345.729	16.37745						
13.64000	 5.173	244.389	128.839	280.313	-345.775	16.37623						
13.64333	 5.173	232.752	127.110	280.313	-345.805	16.37440						
13.64667	 5.203	221.115	127.338	402.997	-345.912	16.37318						
13.65000	 5.112	209.478	126.919	434.355	-345.943	16.37135						
13.65333	 5.036	197.841	126.919	202.948	-345.958	16.36952						
13.65667	 5.097	190.362	127.201	202.948	-345.927	16.36708						
13.66000	 5.112	185.079	126.843	202.948	-345.927	16.36708						
13.66333	 5.066	179.795	126.728	202.948	-345.958	16.36769						
13.66667	 5.112	174.512	126.728	202.948	-345.988	16.36769						
13.67000	 5.142	169.229	126.855	205.847	-346.049	16.36708						
13.67333	 5.005	171.037	126.385	193.869	-346.110	16.36708						
13.67667	 5.020	176.320	126.385	163.884	-346.080	16.36891						
13.68000	 5.097	181.603	126.270	163.884	-346.034	16.37074						
13.68333	 5.081	186.887	126.092	163.884	-346.080	16.37196						
13.68667	 5.081	192.170	125.965	163.884	-346.080	16.37196						
13.69000	 5.173	193.820	125.863	163.884	-346.049	16.37318						
13.69333	 5.112	193.820	125.863	316.401	-346.080	16.37440						
13.69667	 4.990	193.820	125.660	316.401	-346.080	16.37562						
13.70000	 5.051	193.820	125.584	348.483	-346.004	16.37623						
13.70333	 5.066	193.820	126.118	348.483	-345.943	16.37684						
13.70667	 5.005	190.099	126.118	348.483	-345.943	16.37806						
13.71000	 5.051	184.816	126.143	337.077	-345.988	16.37867						
13.71333	 5.112	179.532	125.278	176.931	-346.065	16.37867						
13.71667	 5.020	174.249	125.278	176.931	-346.110	16.37745						
13.72000	 5.005	168.966	125.393	176.931	-346.171	16.37745						
13.72333	 5.097	175.355	124.516	176.931	-346.294	16.37806						
13.72667	 5.081	186.263	124.516	176.931	-346.355	16.37928						
13.73000	 5.066	197.170	124.516	187.384	-346.446	16.37867						
13.73333	 5.127	208.078	124.516	248.115	-346.492	16.37806						
13.73667	 5.112	218.986	124.516	248.115	-346.461	16.37745						
13.74000	 5.005	221.849	125.774	178.915	-346.400	16.37684						
13.74333	 5.005	221.849	125.774	178.915	-346.385	16.37562						
13.74667	 5.051	221.849	124.363	178.915	-346.400	16.37379						
13.75000	 5.005	221.849	124.287	178.915	-346.492	16.37135						
13.75333	 5.005	221.849	124.236	178.915	-346.553	16.36952						
13.75667	 5.066	213.623	124.344	198.218	-346.645	16.36891						
13.76000	 5.020	202.715	124.344	163.274	-346.706	16.36769						
13.76333	 4.929	191.807	124.337	163.274	-346.690	16.36586						
13.76667	 4.959	180.899	123.905	163.274	-346.629	16.36525						
13.77000	 4.959	169.992	123.676	163.274	-346.629	16.36586						
13.77333	 4.929	171.563	123.676	163.274	-346.553	16.36647						
13.77667	 4.959	176.847	123.676	200.125	-346.538	16.36647						
13.78000	 5.005	182.130	123.829	201.117	-346.583	16.36586						
13.78333	 4.975	187.413	123.981	201.956	-346.629	16.36647						
13.78667	 4.929	192.697	123.714	201.956	-346.614	16.36708						
13.79000	 4.959	193.820	123.880	162.893	-346.660	16.36708						
13.79333	 4.959	193.820	123.962	162.893	-346.706	16.36586						
13.79667	 4.929	193.820	123.447	162.893	-346.690	16.36524						
13.80000	 4.913	193.820	123.905	162.893	-346.751	16.36524						
13.80333	 4.944	193.820	124.191	162.893	-346.873	16.36647						
13.80667	 4.898	189.572	123.981	184.637	-346.980	16.36647						
13.81000	 4.852	184.289	123.638	184.637	-347.041	16.36586						
13.81333	 4.913	179.006	122.913	184.637	-347.087	16.36647						
13.81667	 4.944	173.722	123.142	184.637	-347.072	16.36769						
13.82000	 4.913	168.439	123.142	221.793	-347.041	16.36830						
13.82333	 4.944	167.491	123.028	186.010	-347.026	16.36830						
13.82667	 4.959	167.491	122.837	185.247	-347.011	16.36830						
13.83000	 4.822	167.491	122.951	162.740	-347.011	16.36891						
13.83333	 4.822	167.491	122.939	162.740	-347.118	16.37013						
13.83667	 4.883	167.491	122.939	162.740	-347.285	16.36952						
13.84000	 4.822	163.321	122.761	162.740	-347.362	16.36891						
13.84333	 4.822	158.339	123.733	162.740	-347.377	16.36830						
13.84667	 4.929	153.358	123.772	194.937	-347.392	16.36891						
13.85000	 4.868	148.377	123.702	194.937	-347.316	16.36952						
13.85333	 4.776	143.396	123.397	194.937	-347.270	16.37013						
13.85667	 4.868	146.921	123.193	198.370	-347.331	16.36891						
13.86000	 4.883	151.902	123.193	198.370	-347.392	16.36891						
13.86333	 4.822	156.883	123.193	198.370	-347.499	16.36891						
13.86667	 4.868	161.864	122.862	169.530	-347.591	16.36830						
13.87000	 4.898	166.846	122.799	169.530	-347.621	16.36769						
13.87333	 4.761	163.155	122.646	169.530	-347.591	16.36769						
13.87667	 4.776	158.174	122.646	169.530	-347.606	16.36830						
13.88000	 4.837	153.193	121.311	138.630	-347.606	16.36952						
13.88333	 4.776	148.211	121.311	138.630	-347.682	16.36952						
13.88667	 4.776	143.230	121.311	138.630	-347.743	16.36830						
13.89000	 4.837	147.086	121.387	138.630	-347.774	16.36708						
13.89333	 4.761	152.067	121.387	138.630	-347.819	16.36708						
13.89667	 4.715	157.049	121.464	181.051	-347.835	16.36708						
13.90000	 4.776	162.030	121.464	181.051	-347.850	16.36647						
13.90333	 4.776	167.011	121.464	181.051	-347.911	16.36525						
13.90667	 4.776	162.990	122.456	181.051	-347.972	16.36525						
13.91000	 4.791	158.008	121.845	122.303	-348.018	16.36525						
13.91333	 4.776	153.027	121.616	122.303	-348.079	16.36464						
13.91667	 4.685	148.046	121.565	122.303	-348.094	16.36280						
13.92000	 4.685	143.065	121.565	122.303	-348.048	16.36219						
13.92333	 4.685	142.667	121.635	122.303	-348.064	16.36219						
13.92667	 4.685	142.667	121.521	140.233	-348.109	16.36219						
13.93000	 4.700	142.667	121.635	140.233	-348.186	16.36097						
13.93333	 4.730	142.667	121.826	140.233	-348.262	16.36036						
13.93667	 4.715	142.667	121.158	140.233	-348.323	16.35975						
13.94000	 4.685	147.334	121.158	173.040	-348.308	16.35975						
13.94333	 4.715	152.316	120.930	173.040	-348.277	16.35914						
13.94667	 4.730	157.297	121.006	173.040	-348.247	16.35853						
13.95000	 4.730	162.278	120.090	109.790	-348.262	16.35731						
13.95333	 4.715	167.259	120.090	109.790	-348.308	16.35670						
13.95667	 4.730	162.742	120.090	109.790	-348.338	16.35670						
13.96000	 4.654	157.760	120.090	109.790	-348.384	16.35609						
13.96333	 4.624	152.779	120.090	109.790	-348.445	16.35548						
13.96667	 4.669	147.798	120.968	257.500	-348.415	16.35487						
13.97000	 4.685	142.816	120.853	202.796	-348.415	16.35487						
13.97333	 4.669	142.667	120.955	202.796	-348.476	16.35487						
13.97667	 4.700	142.667	120.624	202.796	-348.521	16.35487						
13.98000	 4.700	142.667	120.777	202.796	-348.613	16.35365						
13.98333	 4.593	142.667	120.548	202.796	-348.720	16.35304						
13.98667	 4.608	142.667	119.785	125.584	-348.766	16.35304						
13.99000	 4.669	142.667	119.785	125.584	-348.811	16.35304						
13.99333	 4.639	142.667	119.709	125.584	-348.842	16.35182						
13.99667	 4.639	142.667	119.607	125.584	-348.796	16.35060						
14.00000	 4.715	142.667	119.607	125.584	-348.781	16.35060						
14.00333	 4.654	142.684	119.404	135.426	-348.766	16.35060						
14.00667	 4.578	147.665	119.251	112.918	-348.781	16.34999						
14.01000	 4.654	152.647	119.156	112.918	-348.827	16.34937						
14.01333	 4.639	157.628	119.079	112.918	-348.903	16.34937						
14.01667	 4.578	162.609	119.079	112.918	-348.949	16.34999						
14.02000	 4.608	167.392	119.213	112.918	-348.994	16.35060						
14.02333	 4.593	162.411	119.232	123.218	-349.040	16.34999						
14.02667	 4.456	157.429	118.984	123.218	-349.086	16.34937						
14.03000	 4.486	152.448	119.060	123.218	-349.055	16.34876						
