Data File	C:\Users\Luscombe-G\Documents\GPC Data\04102019 New THF Calibration\2019-08-02_12;32;01_JO3-83_PostSox_P3MEGT_01.vdt
Sample ID	JO3-83 PostSox P3MEGT
Method File Name	THF PS Conv Calibration-0007.vcm
Date Acquired	Aug 02, 2019 - 12:32:01
Solvent	THF
Operator	admin : Administrator
Column Set	GMHxl
System	System 1
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	22.000
Col. Temp (Deg C)	40.000

Ret. Vol.	RI	UV	RALS	LALS	IV - DP	IV -  IP	Adjusted RI	Adjusted UV	Adjusted RALS	Adjusted LALS	Adjusted IV - DP	Adjusted IV -  IP
13.76333	 4.608	14.078	118.774	89.991	-2494.888	21.07913						
13.76667	 4.593	15.892	118.755	89.915	-2494.888	21.07852						
13.77000	 4.669	17.707	118.774	89.902	-2494.888	21.07852						
13.77333	 4.654	19.522	118.793	89.953	-2494.888	21.07974						
13.77667	 4.639	21.336	118.755	89.953	-2494.888	21.08035						
13.78000	 4.700	22.276	118.768	89.953	-2494.888	21.07974						
13.78333	 4.730	22.276	118.768	89.877	-2494.888	21.07913						
13.78667	 4.639	22.276	118.971	89.902	-2494.888	21.07913						
13.79000	 4.624	22.276	118.971	89.877	-2494.888	21.07974						
13.79333	 4.715	22.276	118.965	89.896	-2494.888	21.07974						
13.79667	 4.730	22.733	118.946	89.938	-2494.888	21.07852						
13.80000	 4.669	23.655	119.007	90.091	-2494.888	21.07852						
13.80333	 4.715	24.577	118.931	90.167	-2494.888	21.07974						
13.80667	 4.730	25.499	118.976	90.152	-2494.888	21.08097						
13.81000	 4.639	26.420	118.992	90.167	-2494.888	21.08035						
13.81333	 4.608	26.872	119.007	90.136	-2494.888	21.07913						
13.81667	 4.715	26.872	119.037	90.075	-2494.888	21.07852						
13.82000	 4.730	26.872	119.053	90.075	-2494.888	21.07852						
13.82333	 4.715	26.872	119.175	90.106	-2494.888	21.07791						
13.82667	 4.776	26.872	119.160	90.144	-2494.888	21.07669						
13.83000	 4.807	26.872	119.221	90.163	-2494.888	21.07608						
13.83333	 4.715	26.872	119.251	90.163	-2494.888	21.07608						
13.83667	 4.685	26.872	119.358	90.201	-2494.888	21.07730						
13.84000	 4.761	26.872	119.251	90.182	-2494.888	21.07730						
13.84333	 4.791	26.872	119.358	90.274	-2494.888	21.07669						
13.84667	 4.730	26.377	119.419	90.335	-2494.888	21.07669						
13.85000	 4.776	25.455	119.343	90.468	-2494.888	21.07791						
13.85333	 4.807	24.533	119.282	90.354	-2494.888	21.07913						
13.85667	 4.730	23.612	119.297	90.335	-2494.888	21.07974						
13.86000	 4.639	22.690	119.251	90.201	-2494.888	21.07974						
13.86333	 4.730	22.276	119.205	90.197	-2494.888	21.08035						
13.86667	 4.776	22.276	119.266	90.121	-2494.888	21.08158						
13.87000	 4.746	22.276	119.312	90.213	-2494.888	21.08219						
13.87333	 4.761	22.276	119.297	90.320	-2494.888	21.08158						
13.87667	 4.822	22.276	119.327	90.426	-2494.888	21.08097						
13.88000	 4.791	22.276	119.312	90.381	-2494.888	21.08219						
13.88333	 4.685	22.276	119.343	90.335	-2494.888	21.08341						
13.88667	 4.730	22.276	119.373	90.365	-2494.888	21.08341						
13.89000	 4.791	22.276	119.423	90.316	-2494.888	21.08280						
13.89333	 4.791	22.276	119.480	90.335	-2494.888	21.08341						
13.89667	 4.761	23.349	119.739	90.526	-2494.888	21.08402						
13.90000	 4.852	25.203	119.739	90.602	-2494.888	21.08463						
13.90333	 4.837	27.056	119.785	90.468	-2494.888	21.08402						
13.90667	 4.715	28.909	119.678	90.518	-2494.888	21.08280						
13.91000	 4.715	30.762	119.663	90.411	-2494.888	21.08280						
13.91333	 4.791	30.965	119.678	90.350	-2494.888	21.08402						
13.91667	 4.791	30.033	119.724	90.457	-2494.888	21.08402						
13.92000	 4.776	29.102	119.724	90.564	-2494.888	21.08402						
13.92333	 4.868	28.170	119.770	90.625	-2494.888	21.08463						
13.92667	 4.883	27.239	119.800	90.625	-2494.888	21.08585						
13.93000	 4.776	26.872	119.785	90.579	-2494.888	21.08646						
13.93333	 4.761	26.872	119.800	90.472	-2494.888	21.08646						
13.93667	 4.837	26.872	119.877	90.442	-2494.888	21.08585						
13.94000	 4.852	26.872	119.861	90.297	-2494.888	21.08524						
13.94333	 4.837	26.872	119.922	90.506	-2494.888	21.08585						
13.94667	 4.883	26.300	119.968	90.640	-2494.888	21.08646						
13.95000	 4.913	25.379	120.029	90.678	-2494.888	21.08646						
13.95333	 4.837	24.457	120.014	90.869	-2494.888	21.08524						
13.95667	 4.807	23.535	120.106	90.747	-2494.888	21.08585						
13.96000	 4.837	22.613	120.151	90.701	-2494.888	21.08646						
13.96333	 4.883	22.861	120.151	90.670	-2494.888	21.08646						
13.96667	 4.868	23.783	120.167	90.716	-2494.888	21.08585						
13.97000	 4.898	24.704	120.262	90.793	-2494.888	21.08524						
13.97333	 4.913	25.626	120.167	90.697	-2494.888	21.08585						
13.97667	 4.868	26.548	120.141	90.665	-2494.888	21.08646						
13.98000	 4.868	26.872	120.268	90.691	-2494.888	21.08585						
13.98333	 4.898	26.872	120.319	90.735	-2494.888	21.08463						
13.98667	 4.913	26.872	120.243	90.735	-2494.888	21.08402						
13.99000	 4.929	26.872	120.300	91.002	-2494.888	21.08463						
13.99333	 4.959	26.872	120.350	91.021	-2494.888	21.08463						
13.99667	 4.913	26.872	120.350	91.006	-2494.888	21.08341						
14.00000	 4.868	26.872	120.289	90.793	-2494.888	21.08158						
14.00333	 4.868	26.872	120.365	90.754	-2494.888	21.08158						
14.00667	 4.883	26.872	120.376	90.754	-2494.888	21.08158						
14.01000	 4.883	26.872	120.338	90.697	-2494.888	21.08097						
14.01333	 4.913	27.502	120.579	90.926	-2494.888	21.07913						
14.01667	 4.959	28.433	120.701	91.235	-2494.888	21.07852						
14.02000	 4.944	29.365	120.670	91.098	-2494.888	21.07913						
14.02333	 4.868	30.296	120.563	91.098	-2494.888	21.07913						
14.02667	 4.883	31.228	120.605	90.716	-2494.888	21.07791						
14.03000	 4.929	31.517	120.586	90.945	-2494.888	21.07730						
14.03333	 4.913	31.517	120.510	90.818	-2494.888	21.07730						
14.03667	 4.898	31.517	120.720	90.869	-2494.888	21.07791						
14.04000	 4.990	31.517	120.472	90.869	-2494.888	21.07852						
14.04333	 5.005	31.517	120.701	90.869	-2494.888	21.07852						
14.04667	 4.929	30.862	120.701	90.793	-2494.888	21.07791						
14.05000	 4.913	29.930	120.720	90.678	-2494.888	21.07852						
14.05333	 5.005	28.998	120.529	90.818	-2494.888	21.07974						
14.05667	 4.990	28.067	120.518	90.907	-2494.888	21.07974						
14.06000	 4.929	27.135	120.579	91.037	-2494.888	21.07852						
14.06333	 4.990	26.872	120.609	91.189	-2494.888	21.07852						
14.06667	 5.020	26.872	120.762	91.308	-2494.888	21.07974						
14.07000	 4.929	26.872	120.884	91.378	-2494.888	21.08097						
14.07333	 4.913	26.872	120.991	91.454	-2494.888	21.08097						
14.07667	 5.005	26.872	121.021	91.301	-2494.888	21.08097						
14.08000	 5.020	26.872	121.067	91.225	-2494.888	21.08158						
14.08333	 4.975	26.872	120.991	91.308	-2494.888	21.08341						
14.08667	 4.990	26.872	120.975	91.357	-2494.888	21.08341						
14.09000	 4.990	26.872	120.945	91.296	-2494.888	21.08341						
14.09333	 4.944	26.872	120.960	91.342	-2494.888	21.08341						
14.09667	 4.852	27.566	121.006	91.357	-2494.888	21.08463						
14.10000	 4.913	28.498	121.052	91.281	-2494.888	21.08524						
14.10333	 4.975	29.429	121.220	91.357	-2494.888	21.08524						
14.10667	 4.990	30.361	121.250	91.449	-2494.888	21.08402						
14.11000	 4.990	31.293	121.235	91.464	-2494.888	21.08402						
14.11333	 5.051	30.110	121.220	91.464	-2494.888	21.08463						
14.11667	 5.051	28.257	121.216	91.536	-2494.888	21.08463						
14.12000	 4.975	26.404	121.235	91.346	-2494.888	21.08402						
14.12333	 4.959	24.551	121.281	91.250	-2494.888	21.08280						
14.12667	 5.020	22.697	121.342	91.212	-2494.888	21.08219						
14.13000	 5.066	22.989	121.448	91.346	-2494.888	21.08280						
14.13333	 5.036	23.910	121.433	91.346	-2494.888	21.08219						
14.13667	 5.066	24.832	121.540	91.403	-2494.888	21.08035						
14.14000	 5.081	25.754	121.632	91.746	-2494.888	21.07974						
14.14333	 5.036	26.676	121.677	91.746	-2494.888	21.08035						
14.14667	 4.944	27.605	121.632	91.378	-2494.888	21.08097						
14.15000	 4.959	28.537	121.555	91.384	-2494.888	21.08035						
14.15333	 5.020	29.468	121.555	91.464	-2494.888	21.07913						
14.15667	 5.020	30.400	121.555	91.384	-2494.888	21.07852						
14.16000	 5.005	31.331	121.586	91.428	-2494.888	21.07913						
14.16333	 5.081	31.517	121.723	91.861	-2494.888	21.07913						
14.16667	 5.081	31.517	121.784	91.842	-2494.888	21.07913						
14.17000	 4.975	31.517	121.723	91.288	-2494.888	21.07913						
14.17333	 4.975	31.517	121.708	91.536	-2494.888	21.08035						
14.17667	 5.020	31.517	121.677	91.556	-2494.888	21.08219						
14.18000	 5.036	30.758	121.601	91.449	-2494.888	21.08280						
14.18333	 5.020	29.827	121.616	91.571	-2494.888	21.08219						
14.18667	 5.066	28.895	121.647	91.708	-2494.888	21.08219						
14.19000	 5.081	27.964	121.647	91.739	-2494.888	21.08280						
14.19333	 5.051	27.032	121.723	91.769	-2494.888	21.08341						
14.19667	 4.959	26.872	121.750	91.891	-2494.888	21.08280						
14.20000	 4.990	26.872	121.769	91.983	-2494.888	21.08158						
14.20333	 5.051	26.872	121.896	91.983	-2494.888	21.08158						
14.20667	 5.066	26.872	122.208	92.074	-2494.888	21.08219						
14.21000	 5.066	26.872	122.188	92.120	-2494.888	21.08219						
14.21333	 5.127	27.657	122.166	92.044	-2494.888	21.08158						
14.21667	 5.127	28.588	122.013	91.891	-2494.888	21.08097						
14.22000	 5.081	29.520	122.013	91.876	-2494.888	21.08158						
14.22333	 5.051	30.451	122.181	91.937	-2494.888	21.08280						
14.22667	 5.097	31.383	122.257	91.952	-2494.888	21.08280						
14.23000	 5.158	30.720	122.349	92.090	-2494.888	21.08219						
14.23333	 5.142	29.788	122.364	92.212	-2494.888	21.08219						
14.23667	 5.142	28.857	122.425	92.395	-2494.888	21.08341						
14.24000	 5.142	27.925	122.379	92.456	-2494.888	21.08402						
14.24333	 5.127	26.993	122.379	91.632	-2494.888	21.08402						
14.24667	 5.036	27.682	122.333	91.912	-2494.888	21.08341						
14.25000	 5.081	28.614	122.394	91.835	-2494.888	21.08463						
14.25333	 5.127	29.546	122.349	91.861	-2494.888	21.08585						
14.25667	 5.142	30.477	122.288	91.968	-2494.888	21.08585						
14.26000	 5.127	31.409	122.272	92.120	-2494.888	21.08524						
14.26333	 5.173	29.073	122.303	92.273	-2494.888	21.08524						
14.26667	 5.158	26.308	122.303	92.227	-2494.888	21.08646						
14.27000	 5.097	23.543	122.349	92.196	-2494.888	21.08768						
14.27333	 5.097	20.778	122.394	92.151	-2494.888	21.08829						
14.27667	 5.127	18.012	122.440	92.135	-2494.888	21.08768						
14.28000	 5.158	19.375	122.425	92.059	-2494.888	21.08768						
14.28333	 5.112	21.208	122.517	92.128	-2494.888	21.08829						
14.28667	 5.112	23.042	122.639	92.376	-2494.888	21.08890						
14.29000	 5.127	24.876	122.715	92.593	-2494.888	21.08829						
14.29333	 5.112	26.710	122.761	92.578	-2494.888	21.08829						
14.29667	 4.990	26.872	122.791	92.395	-2494.888	21.08890						
14.30000	 5.020	26.872	122.776	92.364	-2494.888	21.09012						
14.30333	 5.112	26.872	122.700	92.242	-2494.888	21.09012						
14.30667	 5.142	26.872	122.623	92.227	-2494.888	21.09012						
14.31000	 5.081	26.872	122.654	92.303	-2494.888	21.08951						
14.31333	 5.173	27.734	122.669	92.395	-2494.888	21.09012						
14.31667	 5.188	28.666	122.700	92.395	-2494.888	21.09012						
14.32000	 5.127	29.597	122.806	92.441	-2494.888	21.08951						
14.32333	 4.990	30.529	122.883	92.395	-2494.888	21.08829						
14.32667	 5.081	31.460	122.894	92.338	-2494.888	21.08707						
14.33000	 5.142	31.517	123.009	92.318	-2494.888	21.08768						
14.33333	 5.142	31.517	123.028	92.395	-2494.888	21.08707						
14.33667	 5.112	31.517	122.990	92.395	-2494.888	21.08585						
14.34000	 5.219	31.517	123.028	92.509	-2494.888	21.08463						
14.34333	 5.188	31.517	123.091	92.509	-2494.888	21.08524						
14.34667	 5.112	31.517	123.244	92.433	-2494.888	21.08524						
14.35000	 5.036	31.517	123.269	92.357	-2494.888	21.08524						
14.35333	 5.097	31.517	123.432	92.446	-2494.888	21.08402						
14.35667	 5.112	31.517	123.280	92.471	-2494.888	21.08280						
14.36000	 5.097	31.517	123.310	92.502	-2494.888	21.08280						
14.36333	 5.097	30.616	123.218	92.608	-2494.888	21.08341						
14.36667	 5.188	29.685	123.280	92.662	-2494.888	21.08280						
14.37000	 5.173	28.753	123.356	92.719	-2494.888	21.08158						
14.37333	 5.112	27.822	123.356	92.700	-2494.888	21.08158						
14.37667	 5.081	26.890	123.432	92.725	-2494.888	21.08219						
14.38000	 5.142	25.968	123.508	92.522	-2494.888	21.08219						
14.38333	 5.142	25.047	123.539	92.490	-2494.888	21.08158						
14.38667	 5.127	24.125	123.524	92.452	-2494.888	21.08158						
14.39000	 5.158	23.203	123.600	92.446	-2494.888	21.08280						
14.39333	 5.203	22.281	123.661	92.446	-2494.888	21.08463						
14.39667	 5.158	25.056	123.707	92.853	-2494.888	21.08463						
14.40000	 5.112	27.851	123.737	92.990	-2494.888	21.08402						
14.40333	 5.051	30.646	123.890	93.051	-2494.888	21.08341						
14.40667	 5.066	33.441	123.905	92.944	-2494.888	21.08341						
14.41000	 5.081	36.212	123.829	92.807	-2494.888	21.08341						
14.41333	 5.112	36.212	123.890	92.883	-2494.888	21.08280						
14.41667	 5.127	36.212	124.042	92.967	-2494.888	21.08219						
14.42000	 5.188	36.212	123.997	92.986	-2494.888	21.08280						
14.42333	 5.173	36.212	124.042	93.005	-2494.888	21.08463						
14.42667	 5.158	36.191	124.073	92.967	-2494.888	21.08463						
14.43000	 5.066	35.250	124.180	92.827	-2494.888	21.08402						
14.43333	 5.097	34.308	124.104	92.827	-2494.888	21.08280						
14.43667	 5.142	33.366	124.119	92.776	-2494.888	21.08341						
14.44000	 5.173	32.425	124.119	92.929	-2494.888	21.08402						
14.44333	 5.158	31.517	124.195	93.326	-2494.888	21.08402						
14.44667	 5.219	31.517	124.088	93.249	-2494.888	21.08341						
14.45000	 5.188	31.517	124.119	93.158	-2494.888	21.08402						
14.45333	 5.142	31.517	124.165	93.158	-2494.888	21.08524						
14.45667	 5.097	31.517	124.241	93.112	-2494.888	21.08524						
14.46000	 5.142	31.425	124.256	93.081	-2494.888	21.08463						
14.46333	 5.188	29.571	124.302	93.066	-2494.888	21.08280						
14.46667	 5.188	27.718	124.302	93.127	-2494.888	21.08219						
14.47000	 5.173	25.865	124.302	93.295	-2494.888	21.08219						
14.47333	 5.203	24.012	124.256	93.371	-2494.888	21.08219						
14.47667	 5.173	22.394	124.256	93.417	-2494.888	21.08097						
14.48000	 5.112	24.248	124.317	93.417	-2494.888	21.08097						
14.48333	 5.051	26.101	124.348	93.356	-2494.888	21.08158						
14.48667	 5.112	27.954	124.470	93.253	-2494.888	21.08219						
14.49000	 5.142	29.808	124.516	93.215	-2494.888	21.08097						
14.49333	 5.127	31.373	124.577	93.234	-2494.888	21.07913						
14.49667	 5.142	29.520	124.546	93.509	-2494.888	21.07852						
14.50000	 5.219	27.667	124.592	93.677	-2494.888	21.07913						
14.50333	 5.173	25.814	124.485	93.493	-2494.888	21.07913						
14.50667	 5.112	23.960	124.561	93.524	-2494.888	21.07791						
14.51000	 5.066	22.446	124.561	93.493	-2494.888	21.07730						
14.51333	 5.097	24.299	124.760	93.482	-2494.888	21.07669						
14.51667	 5.112	26.152	124.790	93.444	-2494.888	21.07608						
14.52000	 5.142	28.006	124.973	93.635	-2494.888	21.07486						
14.52333	 5.142	29.859	125.004	93.692	-2494.888	21.07303						
14.52667	 5.188	31.419	125.126	94.150	-2494.888	21.07181						
14.53000	 5.127	30.487	125.065	94.058	-2494.888	21.07242						
14.53333	 5.097	29.556	125.141	94.028	-2494.888	21.07303						
14.53667	 5.020	28.624	125.202	94.035	-2494.888	21.07242						
14.54000	 5.066	27.693	125.278	93.946	-2494.888	21.07242						
14.54333	 5.097	26.983	125.240	93.794	-2494.888	21.07303						
14.54667	 5.158	27.915	125.412	93.692	-2494.888	21.07364						
14.55000	 5.127	28.846	125.546	93.959	-2494.888	21.07425						
14.55333	 5.158	29.778	125.603	93.959	-2494.888	21.07303						
14.55667	 5.127	30.709	125.374	93.819	-2494.888	21.07181						
14.56000	 5.081	31.271	125.374	93.425	-2494.888	21.07120						
14.56333	 4.975	29.417	125.259	93.616	-2494.888	21.07120						
14.56667	 5.051	27.564	125.309	93.463	-2494.888	21.06937						
14.57000	 5.097	25.711	125.172	93.524	-2494.888	21.06815						
14.57333	 5.097	23.858	125.233	93.600	-2494.888	21.06693						
14.57667	 5.081	22.412	125.385	93.673	-2494.888	21.06754						
14.58000	 5.173	23.333	125.446	93.883	-2494.888	21.06754						
14.58333	 5.142	24.255	125.507	93.997	-2494.888	21.06693						
14.58667	 5.097	25.177	125.565	93.692	-2494.888	21.06571						
14.59000	 5.036	26.099	125.603	93.692	-2494.888	21.06571						
14.59333	 5.112	26.724	125.584	93.883	-2494.888	21.06571						
14.59667	 5.142	25.802	125.546	93.730	-2494.888	21.06571						
14.60000	 5.127	24.881	125.568	93.783	-2494.888	21.06510						
14.60333	 5.127	23.959	125.568	93.951	-2494.888	21.06449						
14.60667	 5.173	23.037	125.584	94.058	-2494.888	21.06510						
14.61000	 5.112	22.117	125.584	94.134	-2494.888	21.06571						
14.61333	 5.036	21.205	125.675	94.195	-2494.888	21.06510						
14.61667	 5.020	20.293	125.690	94.150	-2494.888	21.06388						
14.62000	 5.020	19.381	125.721	94.180	-2494.888	21.06388						
14.62333	 5.066	18.469	125.782	94.111	-2494.888	21.06449						
14.62667	 5.112	18.074	125.793	94.073	-2494.888	21.06449						
14.63000	 5.142	19.908	125.832	93.768	-2494.888	21.06326						
14.63333	 5.142	21.742	125.908	94.665	-2494.888	21.06204						
14.63667	 5.127	23.575	126.175	94.779	-2494.888	21.06143						
14.64000	 5.097	25.409	126.377	94.760	-2494.888	21.06143						
14.64333	 5.051	26.872	126.194	94.714	-2494.888	21.06082						
14.64667	 4.990	26.872	126.255	94.653	-2494.888	21.06021						
14.65000	 5.036	26.872	126.308	94.665	-2494.888	21.05960						
14.65333	 5.097	26.872	126.213	94.626	-2494.888	21.05960						
14.65667	 5.097	26.872	126.194	94.588	-2494.888	21.05960						
14.66000	 5.081	26.872	126.289	94.607	-2494.888	21.05838						
14.66333	 5.142	26.872	126.251	94.806	-2494.888	21.05716						
14.66667	 5.112	26.872	126.270	94.562	-2494.888	21.05655						
14.67000	 5.051	26.872	126.255	94.440	-2494.888	21.05716						
14.67333	 5.005	26.872	126.316	94.348	-2494.888	21.05716						
14.67667	 5.097	26.660	126.331	94.256	-2494.888	21.05716						
14.68000	 5.127	25.739	126.366	94.207	-2494.888	21.05655						
14.68333	 5.097	24.817	126.442	94.321	-2494.888	21.05716						
14.68667	 5.112	23.895	126.499	94.493	-2494.888	21.05777						
14.69000	 5.158	22.973	126.537	94.557	-2494.888	21.05777						
14.69333	 5.081	22.054	126.652	94.709	-2494.888	21.05716						
14.69667	 5.020	21.142	126.637	94.626	-2494.888	21.05716						
14.70000	 5.036	20.230	126.637	94.550	-2494.888	21.05838						
14.70333	 5.097	19.318	126.728	94.493	-2494.888	21.05960						
14.70667	 5.097	18.406	126.774	94.516	-2494.888	21.05960						
14.71000	 5.081	18.201	126.774	94.577	-2494.888	21.05960						
14.71333	 5.112	20.035	126.820	94.699	-2494.888	21.06021						
14.71667	 5.112	21.869	126.881	94.806	-2494.888	21.06082						
14.72000	 5.051	23.702	126.865	94.745	-2494.888	21.06021						
14.72333	 5.020	25.536	126.896	94.729	-2494.888	21.05960						
14.72667	 4.990	27.125	126.896	94.638	-2494.888	21.05838						
14.73000	 4.990	28.057	126.942	94.546	-2494.888	21.05838						
14.73333	 5.036	28.988	126.957	94.470	-2494.888	21.05899						
14.73667	 5.051	29.920	126.988	94.638	-2494.888	21.05960						
14.74000	 5.036	30.851	127.064	94.760	-2494.888	21.05899						
14.74333	 5.081	31.251	127.140	94.882	-2494.888	21.05899						
14.74667	 5.066	30.320	127.186	94.897	-2494.888	21.05960						
14.75000	 5.005	29.388	127.216	94.928	-2494.888	21.06021						
14.75333	 4.975	28.457	127.262	94.928	-2494.888	21.05899						
14.75667	 5.051	27.525	127.232	94.852	-2494.888	21.05777						
14.76000	 5.081	26.324	127.338	94.913	-2494.888	21.05777						
14.76333	 5.066	24.490	127.384	95.035	-2494.888	21.05777						
14.76667	 5.081	22.656	127.445	95.187	-2494.888	21.05716						
14.77000	 5.097	20.822	127.461	95.172	-2494.888	21.05655						
14.77333	 5.020	18.989	127.506	95.202	-2494.888	21.05655						
14.77667	 4.913	17.729	127.491	95.172	-2494.888	21.05716						
14.78000	 4.913	17.729	127.537	95.172	-2494.888	21.05838						
14.78333	 4.959	17.729	127.522	95.080	-2494.888	21.05838						
14.78667	 4.944	17.729	127.613	95.111	-2494.888	21.05777						
14.79000	 4.929	17.729	127.644	95.161	-2494.888	21.05777						
14.79333	 5.005	18.027	127.701	95.275	-2494.888	21.05838						
14.79667	 5.005	18.939	127.701	95.218	-2494.888	21.05899						
14.80000	 4.929	19.851	127.918	95.218	-2494.888	21.05899						
14.80333	 4.883	20.763	127.903	95.161	-2494.888	21.05899						
14.80667	 4.929	21.675	127.796	95.187	-2494.888	21.05960						
14.81000	 4.929	22.276	127.827	95.080	-2494.888	21.06082						
14.81333	 4.944	22.276	127.857	95.157	-2494.888	21.06082						
14.81667	 4.959	22.276	127.934	95.325	-2494.888	21.05960						
14.82000	 5.005	22.276	127.995	95.462	-2494.888	21.05899						
14.82333	 4.975	22.276	127.979	95.523	-2494.888	21.05899						
14.82667	 4.975	21.953	128.040	95.538	-2494.888	21.05899						
14.83000	 4.913	21.041	128.086	95.660	-2494.888	21.05777						
14.83333	 4.913	20.129	128.101	95.553	-2494.888	21.05716						
14.83667	 4.944	19.217	128.132	95.599	-2494.888	21.05716						
14.84000	 4.975	18.305	128.162	95.599	-2494.888	21.05777						
14.84333	 4.929	18.065	128.147	95.737	-2494.888	21.05777						
14.84667	 4.959	18.977	128.208	95.676	-2494.888	21.05777						
14.85000	 4.959	19.889	128.239	95.695	-2494.888	21.05777						
14.85333	 4.913	20.801	128.254	95.504	-2494.888	21.05838						
14.85667	 4.837	21.713	128.300	95.428	-2494.888	21.05899						
14.86000	 4.868	21.928	128.346	95.294	-2494.888	21.05899						
14.86333	 4.913	21.016	128.330	95.294	-2494.888	21.05838						
14.86667	 4.898	20.104	128.452	95.275	-2494.888	21.05777						
14.87000	 4.883	19.192	128.498	95.319	-2494.888	21.05777						
14.87333	 4.944	18.280	128.498	95.332	-2494.888	21.05838						
14.87667	 4.944	18.090	128.544	95.370	-2494.888	21.05777						
14.88000	 4.852	19.002	128.666	96.103	-2494.888	21.05716						
14.88333	 4.822	19.914	128.620	95.996	-2494.888	21.05716						
14.88667	 4.883	20.826	128.651	95.904	-2494.888	21.05838						
14.89000	 4.898	21.738	128.712	95.859	-2494.888	21.05899						
14.89333	 4.852	21.902	128.788	96.042	-2494.888	21.05899						
14.89667	 4.913	20.990	128.773	96.088	-2494.888	21.05899						
14.90000	 4.959	20.078	128.803	96.011	-2494.888	21.05960						
14.90333	 4.883	19.166	128.880	96.057	-2494.888	21.06021						
14.90667	 4.776	18.254	128.925	96.011	-2494.888	21.06021						
14.91000	 4.837	17.729	129.002	96.011	-2494.888	21.05960						
14.91333	 4.868	17.729	129.048	95.935	-2494.888	21.05960						
14.91667	 4.822	17.729	129.124	96.026	-2494.888	21.06082						
14.92000	 4.837	17.729	129.170	96.133	-2494.888	21.06143						
14.92333	 4.929	17.729	129.215	96.179	-2494.888	21.06143						
14.92667	 4.883	17.334	129.139	96.011	-2494.888	21.06143						
14.93000	 4.776	16.431	129.124	96.011	-2494.888	21.06204						
14.93333	 4.791	15.529	129.139	95.935	-2494.888	21.06326						
14.93667	 4.852	14.626	129.215	95.874	-2494.888	21.06388						
14.94000	 4.852	13.723	129.292	95.935	-2494.888	21.06326						
14.94333	 4.807	14.048	129.292	96.103	-2494.888	21.06265						
14.94667	 4.883	15.862	129.353	96.194	-2494.888	21.06326						
14.95000	 4.898	17.677	129.383	96.225	-2494.888	21.06326						
14.95333	 4.822	19.492	129.322	96.149	-2494.888	21.06326						
14.95667	 4.746	21.306	129.307	96.026	-2494.888	21.06265						
14.96000	 4.822	21.852	129.368	95.935	-2494.888	21.06265						
14.96333	 4.822	20.940	129.444	95.904	-2494.888	21.06265						
14.96667	 4.822	20.028	129.521	95.923	-2494.888	21.06326						
14.97000	 4.837	19.116	129.551	96.095	-2494.888	21.06204						
14.97333	 4.883	18.204	129.582	96.377	-2494.888	21.06143						
14.97667	 4.837	17.729	129.688	96.484	-2494.888	21.06265						
14.98000	 4.791	17.729	129.719	96.408	-2494.888	21.06388						
14.98333	 4.715	17.729	129.704	96.286	-2494.888	21.06449						
14.98667	 4.700	17.729	129.810	96.362	-2494.888	21.06510						
14.99000	 4.730	17.729	129.887	96.316	-2494.888	21.06510						
14.99333	 4.761	18.178	129.872	96.332	-2494.888	21.06571						
14.99667	 4.730	19.091	129.887	96.438	-2494.888	21.06632						
15.00000	 4.761	20.003	129.917	96.652	-2494.888	21.06571						
15.00333	 4.776	20.915	129.872	96.324	-2494.888	21.06449						
15.00667	 4.730	21.827	129.856	96.305	-2494.888	21.06449						
15.01000	 4.639	21.814	129.887	96.248	-2494.888	21.06510						
15.01333	 4.700	20.902	129.902	96.225	-2494.888	21.06571						
15.01667	 4.761	19.990	129.978	96.210	-2494.888	21.06571						
15.02000	 4.730	19.078	130.116	96.408	-2494.888	21.06571						
15.02333	 4.715	18.166	130.177	96.561	-2494.888	21.06693						
15.02667	 4.791	17.259	130.299	96.698	-2494.888	21.06754						
15.03000	 4.761	16.356	130.329	96.698	-2494.888	21.06754						
15.03333	 4.654	15.454	130.360	96.713	-2494.888	21.06631						
15.03667	 4.669	14.551	130.329	96.667	-2494.888	21.06631						
15.04000	 4.746	13.648	130.345	96.591	-2494.888	21.06631						
15.04333	 4.761	12.751	130.268	96.530	-2494.888	21.06693						
15.04667	 4.700	11.857	130.329	96.698	-2494.888	21.06693						
15.05000	 4.776	10.964	130.314	96.789	-2494.888	21.06754						
15.05333	 4.791	10.071	130.314	96.728	-2494.888	21.06815						
15.05667	 4.715	 9.177	130.360	96.713	-2494.888	21.06998						
15.06000	 4.608	 9.264	130.406	96.728	-2494.888	21.07120						
15.06333	 4.685	10.157	130.467	96.652	-2494.888	21.07120						
15.06667	 4.715	11.051	130.589	96.553	-2494.888	21.07059						
15.07000	 4.685	11.944	130.680	96.706	-2494.888	21.07059						
15.07333	 4.700	12.837	130.665	96.877	-2494.888	21.07059						
15.07667	 4.791	13.228	130.665	96.915	-2494.888	21.06937						
15.08000	 4.761	13.228	130.638	97.262	-2494.888	21.06815						
15.08333	 4.639	13.228	130.600	97.018	-2494.888	21.06754						
15.08667	 4.639	13.228	130.619	96.973	-2494.888	21.06815						
15.09000	 4.685	13.228	130.696	96.912	-2494.888	21.06815						
15.09333	 4.669	14.274	130.772	96.957	-2494.888	21.06754						
